order_id,user_id,product_id,order_date,quantity,day_of_week,week_of_year,month,year
1806,302,67,2024-11-28,4,3,48,11,2024
1807,335,35,2024-11-16,4,5,46,11,2024
1808,114,99,2024-06-02,2,6,22,6,2024
1809,244,38,2025-06-10,3,1,24,6,2025
1810,313,199,2025-07-09,2,2,28,7,2025
1811,190,21,2024-09-15,1,6,37,9,2024
1812,266,64,2024-05-21,4,1,21,5,2024
1813,454,198,2024-07-05,1,4,27,7,2024
1814,239,12,2026-02-11,4,2,7,2,2026
1815,453,56,2025-09-06,1,5,36,9,2025
1816,364,134,2024-08-18,4,6,33,8,2024
1817,236,179,2025-01-12,4,6,2,1,2025
1818,313,115,2025-04-06,2,6,14,4,2025
1819,162,78,2025-02-27,3,3,9,2,2025
1820,238,174,2025-07-26,1,5,30,7,2025
1821,255,42,2025-07-26,3,5,30,7,2025
1822,270,100,2025-01-13,1,0,3,1,2025
1823,331,152,2025-10-17,2,4,42,10,2025
1824,349,82,2024-12-30,3,0,1,12,2024
1825,333,91,2024-12-18,4,2,51,12,2024
1826,220,183,2025-03-28,1,4,13,3,2025
1827,8,174,2024-10-31,2,3,44,10,2024
1828,35,112,2026-02-05,2,3,6,2,2026
1829,487,23,2025-01-27,1,0,5,1,2025
1830,61,18,2025-11-08,2,5,45,11,2025
1831,382,61,2025-02-08,4,5,6,2,2025
1832,269,129,2025-04-02,1,2,14,4,2025
1833,372,94,2024-03-23,3,5,12,3,2024
1834,364,117,2024-08-07,3,2,32,8,2024
1835,478,76,2024-03-22,4,4,12,3,2024
1836,174,91,2024-12-16,1,0,51,12,2024
1837,462,62,2024-07-07,3,6,27,7,2024
1838,387,48,2024-08-26,3,0,35,8,2024
1839,484,118,2024-06-15,2,5,24,6,2024
1840,34,154,2025-10-14,3,1,42,10,2025
1841,413,4,2025-04-01,2,1,14,4,2025
1842,343,46,2025-08-12,2,1,33,8,2025
1843,266,177,2026-01-23,3,4,4,1,2026
1844,182,17,2025-09-12,4,4,37,9,2025
1845,152,37,2024-10-15,1,1,42,10,2024
1846,77,198,2024-05-01,1,2,18,5,2024
1847,420,196,2025-06-06,2,4,23,6,2025
1848,128,88,2024-09-27,1,4,39,9,2024
1849,136,69,2025-02-27,1,3,9,2,2025
1850,497,62,2026-01-01,3,3,1,1,2026
1851,383,48,2025-04-22,2,1,17,4,2025
1852,364,69,2024-07-12,3,4,28,7,2024
1853,30,7,2025-02-08,2,5,6,2,2025
1854,54,130,2025-12-01,2,0,49,12,2025
1855,455,50,2025-02-06,1,3,6,2,2025
1856,169,81,2024-04-30,4,1,18,4,2024
1857,197,191,2025-07-22,3,1,30,7,2025
1858,211,27,2024-09-25,1,2,39,9,2024
1859,172,74,2025-09-16,2,1,38,9,2025
1860,186,86,2025-04-23,4,2,17,4,2025
1861,330,86,2025-05-22,3,3,21,5,2025
1862,491,168,2025-12-28,2,6,52,12,2025
1863,489,84,2024-12-27,4,4,52,12,2024
1864,57,69,2024-08-14,2,2,33,8,2024
1865,356,67,2024-09-20,1,4,38,9,2024
1866,284,174,2024-08-06,3,1,32,8,2024
1867,317,124,2024-03-12,1,1,11,3,2024
1868,85,56,2024-10-25,3,4,43,10,2024
1869,128,114,2025-06-21,4,5,25,6,2025
1870,14,116,2024-04-09,1,1,15,4,2024
1871,228,72,2025-02-17,3,0,8,2,2025
1872,285,147,2024-05-07,2,1,19,5,2024
1873,148,168,2025-05-03,2,5,18,5,2025
1874,352,60,2025-08-02,1,5,31,8,2025
1875,150,177,2025-06-09,2,0,24,6,2025
1876,456,36,2025-02-13,3,3,7,2,2025
1877,134,198,2025-03-29,3,5,13,3,2025
1878,26,163,2025-11-16,4,6,46,11,2025
1879,300,198,2024-12-09,3,0,50,12,2024
1880,239,162,2024-08-10,1,5,32,8,2024
1881,149,122,2024-12-28,3,5,52,12,2024
1882,226,84,2024-11-22,1,4,47,11,2024
1883,411,68,2024-06-16,4,6,24,6,2024
1884,267,52,2024-04-21,4,6,16,4,2024
1885,44,43,2024-04-17,4,2,16,4,2024
1886,445,190,2025-10-22,3,2,43,10,2025
1887,319,158,2026-03-01,2,6,9,3,2026
1888,270,5,2024-03-17,2,6,11,3,2024
1889,129,143,2025-09-03,3,2,36,9,2025
1890,307,128,2025-06-10,2,1,24,6,2025
1891,47,3,2025-12-16,3,1,51,12,2025
1892,64,70,2025-11-30,1,6,48,11,2025
1893,1,24,2025-07-28,2,0,31,7,2025
1894,475,17,2024-12-10,4,1,50,12,2024
1895,43,18,2024-03-14,4,3,11,3,2024
1896,187,123,2025-08-19,4,1,34,8,2025
1897,123,177,2026-01-06,1,1,2,1,2026
1898,7,117,2025-03-22,4,5,12,3,2025
1899,212,166,2025-02-22,4,5,8,2,2025
1900,48,120,2025-12-03,1,2,49,12,2025
1901,7,191,2024-11-22,4,4,47,11,2024
1902,151,191,2025-04-17,1,3,16,4,2025
1903,476,87,2024-07-30,2,1,31,7,2024
1904,478,99,2024-10-07,1,0,41,10,2024
1905,348,86,2024-05-20,2,0,21,5,2024
1906,190,3,2024-05-31,3,4,22,5,2024
1907,110,125,2025-10-28,1,1,44,10,2025
1908,488,22,2024-10-21,3,0,43,10,2024
1909,251,177,2025-02-16,3,6,7,2,2025
1910,280,106,2024-08-13,3,1,33,8,2024
1911,461,106,2025-08-05,2,1,32,8,2025
1912,107,40,2024-10-01,2,1,40,10,2024
1913,112,15,2025-03-06,4,3,10,3,2025
1914,6,59,2025-11-23,1,6,47,11,2025
1915,68,134,2024-11-10,1,6,45,11,2024
1916,464,42,2025-05-13,2,1,20,5,2025
1917,315,62,2024-12-26,3,3,52,12,2024
1918,141,23,2026-02-04,2,2,6,2,2026
1919,278,164,2024-12-24,4,1,52,12,2024
1920,366,196,2024-04-30,1,1,18,4,2024
1921,429,7,2025-08-10,1,6,32,8,2025
1922,208,200,2024-07-31,3,2,31,7,2024
1923,234,28,2024-11-11,4,0,46,11,2024
1924,436,52,2025-08-08,3,4,32,8,2025
1925,490,161,2024-11-28,3,3,48,11,2024
1926,172,148,2025-01-24,2,4,4,1,2025
1927,179,79,2025-07-25,4,4,30,7,2025
1928,260,108,2025-01-12,4,6,2,1,2025
1929,405,134,2024-04-01,3,0,14,4,2024
1930,337,113,2024-04-17,1,2,16,4,2024
1931,18,118,2025-11-13,1,3,46,11,2025
1932,129,113,2024-04-10,2,2,15,4,2024
1933,487,185,2024-04-03,4,2,14,4,2024
1934,30,145,2025-11-01,2,5,44,11,2025
1935,100,10,2025-11-04,4,1,45,11,2025
1936,165,180,2025-08-09,2,5,32,8,2025
1937,274,97,2025-08-19,1,1,34,8,2025
1938,59,180,2024-11-27,3,2,48,11,2024
1939,85,85,2025-09-13,1,5,37,9,2025
1940,290,41,2025-07-03,2,3,27,7,2025
1941,391,65,2025-07-03,4,3,27,7,2025
1942,77,171,2024-06-24,2,0,26,6,2024
1943,41,163,2025-11-26,4,2,48,11,2025
1944,115,189,2024-07-05,4,4,27,7,2024
1945,122,172,2024-11-01,4,4,44,11,2024
1946,216,155,2025-06-28,3,5,26,6,2025
1947,206,91,2025-02-10,2,0,7,2,2025
1948,223,100,2025-06-10,3,1,24,6,2025
1949,497,62,2024-03-31,2,6,13,3,2024
1950,96,106,2025-05-13,2,1,20,5,2025
1951,324,124,2024-06-04,3,1,23,6,2024
1952,163,147,2025-02-26,3,2,9,2,2025
1953,465,48,2025-10-18,1,5,42,10,2025
1954,399,31,2025-08-24,2,6,34,8,2025
1955,109,164,2026-01-13,2,1,3,1,2026
1956,100,34,2025-02-05,4,2,6,2,2025
1957,222,125,2026-01-01,2,3,1,1,2026
1958,105,155,2024-12-19,1,3,51,12,2024
1959,119,30,2025-01-27,3,0,5,1,2025
1960,312,179,2025-07-02,2,2,27,7,2025
1961,84,195,2025-11-12,1,2,46,11,2025
1962,331,101,2025-03-22,1,5,12,3,2025
1963,241,85,2025-12-21,2,6,51,12,2025
1964,379,200,2026-03-07,1,5,10,3,2026
1965,491,28,2026-01-28,2,2,5,1,2026
1966,409,173,2025-05-30,1,4,22,5,2025
1967,230,48,2025-09-24,2,2,39,9,2025
1968,363,23,2025-12-18,2,3,51,12,2025
1969,441,44,2026-01-03,2,5,1,1,2026
1970,143,187,2024-05-31,3,4,22,5,2024
1971,374,63,2024-09-19,4,3,38,9,2024
1972,171,10,2024-10-10,1,3,41,10,2024
1973,358,118,2024-12-29,2,6,52,12,2024
1974,435,104,2025-02-28,2,4,9,2,2025
1975,20,102,2025-08-06,4,2,32,8,2025
1976,346,187,2024-06-11,4,1,24,6,2024
1977,275,149,2025-11-19,3,2,47,11,2025
1978,99,69,2024-04-08,1,0,15,4,2024
1979,196,71,2025-10-13,1,0,42,10,2025
1980,282,35,2024-05-05,2,6,18,5,2024
1981,96,200,2025-07-01,3,1,27,7,2025
1982,445,159,2025-10-12,2,6,41,10,2025
1983,313,145,2025-12-07,4,6,49,12,2025
1984,111,97,2024-03-16,3,5,11,3,2024
1985,101,35,2025-04-08,3,1,15,4,2025
1986,108,149,2025-08-30,1,5,35,8,2025
1987,469,115,2025-03-25,4,1,13,3,2025
1988,242,82,2024-04-20,3,5,16,4,2024
1989,134,126,2025-04-25,3,4,17,4,2025
1990,353,177,2025-01-07,2,1,2,1,2025
1991,474,198,2024-10-17,2,3,42,10,2024
1992,340,182,2025-10-03,2,4,40,10,2025
1993,494,137,2024-12-30,4,0,1,12,2024
1994,445,155,2024-08-26,4,0,35,8,2024
1995,115,108,2025-11-22,1,5,47,11,2025
1996,61,4,2024-08-23,2,4,34,8,2024
1997,231,71,2025-08-18,2,0,34,8,2025
1998,373,137,2025-10-17,1,4,42,10,2025
1999,225,117,2025-07-25,1,4,30,7,2025
2000,297,192,2025-11-15,3,5,46,11,2025
2001,88,79,2024-05-21,3,1,21,5,2024
2002,416,53,2026-02-21,1,5,8,2,2026
2003,378,65,2024-10-17,2,3,42,10,2024
2004,384,107,2025-09-12,1,4,37,9,2025
2005,458,98,2025-03-09,1,6,10,3,2025
2006,175,138,2024-05-21,2,1,21,5,2024
2007,103,155,2025-08-03,2,6,31,8,2025
2008,442,167,2026-01-22,4,3,4,1,2026
2009,209,93,2025-10-27,2,0,44,10,2025
2010,51,93,2024-05-13,1,0,20,5,2024
2011,82,90,2026-01-08,4,3,2,1,2026
2012,87,27,2024-07-28,3,6,30,7,2024
2013,436,30,2024-07-13,1,5,28,7,2024
2014,114,107,2024-10-26,3,5,43,10,2024
2015,384,22,2024-05-29,1,2,22,5,2024
2016,12,185,2025-07-20,2,6,29,7,2025
2017,71,182,2024-12-29,1,6,52,12,2024
2018,6,53,2024-06-12,4,2,24,6,2024
2019,208,89,2025-06-10,3,1,24,6,2025
2020,74,131,2024-08-29,4,3,35,8,2024
2021,245,200,2024-07-15,4,0,29,7,2024
2022,225,18,2025-05-25,2,6,21,5,2025
2023,223,175,2025-11-01,2,5,44,11,2025
2024,436,192,2026-02-27,3,4,9,2,2026
2025,245,42,2025-02-20,4,3,8,2,2025
2026,375,129,2025-05-19,3,0,21,5,2025
2027,222,154,2024-06-05,1,2,23,6,2024
2028,165,153,2025-03-05,2,2,10,3,2025
2029,253,85,2025-06-27,2,4,26,6,2025
2030,419,54,2025-01-01,2,2,1,1,2025
2031,293,179,2024-10-05,2,5,40,10,2024
2032,406,41,2024-08-21,4,2,34,8,2024
2033,249,71,2025-01-08,4,2,2,1,2025
2034,164,112,2025-06-27,2,4,26,6,2025
2035,218,29,2024-09-23,3,0,39,9,2024
2036,2,144,2025-08-27,2,2,35,8,2025
2037,33,176,2026-01-29,4,3,5,1,2026
2038,419,36,2024-06-19,2,2,25,6,2024
2039,418,71,2024-07-10,2,2,28,7,2024
2040,136,44,2024-03-25,2,0,13,3,2024
2041,67,83,2025-04-08,4,1,15,4,2025
2042,242,7,2025-03-14,2,4,11,3,2025
2043,78,169,2025-01-20,4,0,4,1,2025
2044,87,174,2025-09-26,2,4,39,9,2025
2045,190,4,2025-05-31,3,5,22,5,2025
2046,155,37,2025-04-26,2,5,17,4,2025
2047,21,143,2025-10-16,4,3,42,10,2025
2048,426,69,2024-05-30,3,3,22,5,2024
2049,44,119,2026-02-04,3,2,6,2,2026
2050,220,26,2025-03-17,3,0,12,3,2025
2051,144,43,2025-06-13,1,4,24,6,2025
2052,33,40,2024-12-02,3,0,49,12,2024
2053,226,176,2025-10-02,3,3,40,10,2025
2054,213,161,2025-05-10,2,5,19,5,2025
2055,352,16,2025-05-14,4,2,20,5,2025
2056,348,125,2025-05-17,1,5,20,5,2025
2057,459,47,2024-07-14,1,6,28,7,2024
2058,11,161,2024-07-24,4,2,30,7,2024
2059,28,23,2024-08-31,1,5,35,8,2024
2060,404,63,2025-11-06,4,3,45,11,2025
2061,388,93,2024-12-06,2,4,49,12,2024
2062,496,18,2024-07-15,3,0,29,7,2024
2063,204,113,2024-05-04,1,5,18,5,2024
2064,422,189,2025-10-16,2,3,42,10,2025
2065,78,180,2024-08-13,2,1,33,8,2024
2066,338,161,2024-12-02,2,0,49,12,2024
2067,489,32,2024-04-10,4,2,15,4,2024
2068,174,70,2024-07-16,2,1,29,7,2024
2069,281,185,2025-02-14,3,4,7,2,2025
2070,212,150,2026-02-17,1,1,8,2,2026
2071,331,87,2025-11-01,1,5,44,11,2025
2072,404,119,2025-12-18,2,3,51,12,2025
2073,262,27,2025-05-05,1,0,19,5,2025
2074,264,140,2024-09-16,2,0,38,9,2024
2075,400,93,2025-10-17,1,4,42,10,2025
2076,268,88,2025-06-06,1,4,23,6,2025
2077,37,139,2025-02-03,4,0,6,2,2025
2078,59,59,2025-08-16,1,5,33,8,2025
2079,67,176,2025-02-18,3,1,8,2,2025
2080,275,164,2025-03-03,2,0,10,3,2025
2081,5,86,2025-11-13,2,3,46,11,2025
2082,107,69,2025-04-27,4,6,17,4,2025
2083,56,97,2024-07-17,2,2,29,7,2024
2084,252,194,2024-10-05,2,5,40,10,2024
2085,108,73,2024-11-13,2,2,46,11,2024
2086,342,135,2026-02-03,3,1,6,2,2026
2087,238,86,2024-05-04,4,5,18,5,2024
2088,358,141,2025-07-02,3,2,27,7,2025
2089,207,73,2024-12-29,1,6,52,12,2024
2090,177,196,2024-09-30,1,0,40,9,2024
2091,175,29,2025-08-31,3,6,35,8,2025
2092,85,164,2024-10-05,3,5,40,10,2024
2093,103,162,2025-10-26,4,6,43,10,2025
2094,307,143,2025-08-05,4,1,32,8,2025
2095,145,106,2024-04-10,3,2,15,4,2024
2096,347,6,2024-08-01,3,3,31,8,2024
2097,266,93,2024-10-17,3,3,42,10,2024
2098,167,108,2025-05-31,3,5,22,5,2025
2099,285,70,2024-09-26,3,3,39,9,2024
2100,274,132,2025-01-13,2,0,3,1,2025
2101,380,77,2025-10-07,4,1,41,10,2025
2102,227,85,2024-09-04,4,2,36,9,2024
2103,13,59,2025-03-23,3,6,12,3,2025
2104,79,64,2024-12-08,4,6,49,12,2024
2105,187,41,2026-01-16,4,4,3,1,2026
2106,470,47,2025-02-08,1,5,6,2,2025
2107,78,75,2025-02-04,3,1,6,2,2025
2108,494,48,2025-03-22,3,5,12,3,2025
2109,42,94,2026-02-02,2,0,6,2,2026
2110,245,21,2024-11-30,3,5,48,11,2024
2111,469,89,2025-08-23,1,5,34,8,2025
2112,382,81,2025-06-19,1,3,25,6,2025
2113,148,174,2024-05-02,2,3,18,5,2024
2114,218,176,2025-02-06,4,3,6,2,2025
2115,370,64,2025-04-12,3,5,15,4,2025
2116,160,2,2024-06-24,4,0,26,6,2024
2117,65,104,2024-04-04,2,3,14,4,2024
2118,319,93,2024-12-18,1,2,51,12,2024
2119,130,111,2025-11-05,1,2,45,11,2025
2120,412,58,2024-03-26,1,1,13,3,2024
2121,193,186,2025-02-22,4,5,8,2,2025
2122,483,37,2025-10-16,3,3,42,10,2025
2123,4,110,2024-05-26,1,6,21,5,2024
2124,248,67,2024-08-27,3,1,35,8,2024
2125,291,90,2025-01-26,3,6,4,1,2025
2126,21,184,2025-12-13,2,5,50,12,2025
2127,381,146,2024-10-24,1,3,43,10,2024
2128,177,47,2024-12-01,2,6,48,12,2024
2129,448,111,2024-11-19,1,1,47,11,2024
2130,321,176,2025-06-09,1,0,24,6,2025
2131,113,180,2025-04-24,1,3,17,4,2025
2132,308,83,2025-02-05,2,2,6,2,2025
2133,292,90,2024-07-10,3,2,28,7,2024
2134,246,31,2025-11-26,4,2,48,11,2025
2135,123,104,2025-04-15,2,1,16,4,2025
2136,246,70,2024-08-06,4,1,32,8,2024
2137,32,177,2025-03-12,1,2,11,3,2025
2138,50,24,2025-03-04,3,1,10,3,2025
2139,464,52,2024-10-26,1,5,43,10,2024
2140,492,62,2024-12-30,3,0,1,12,2024
2141,326,96,2025-07-21,1,0,30,7,2025
2142,317,32,2024-04-15,4,0,16,4,2024
2143,59,115,2025-02-24,2,0,9,2,2025
2144,353,57,2024-10-22,3,1,43,10,2024
2145,398,119,2024-04-28,2,6,17,4,2024
2146,235,48,2025-02-02,4,6,5,2,2025
2147,64,197,2024-10-03,4,3,40,10,2024
2148,390,17,2024-05-25,1,5,21,5,2024
2149,334,150,2025-08-01,2,4,31,8,2025
2150,55,98,2025-02-24,4,0,9,2,2025
2151,276,154,2024-10-14,3,0,42,10,2024
2152,185,1,2025-11-13,1,3,46,11,2025
2153,128,68,2024-10-20,2,6,42,10,2024
2154,393,5,2025-05-04,2,6,18,5,2025
2155,392,127,2024-10-02,3,2,40,10,2024
2156,45,41,2025-03-07,1,4,10,3,2025
2157,31,167,2026-02-11,1,2,7,2,2026
2158,466,47,2025-10-20,1,0,43,10,2025
2159,467,183,2025-02-09,3,6,6,2,2025
2160,262,26,2024-11-12,3,1,46,11,2024
2161,360,177,2025-10-26,4,6,43,10,2025
2162,476,194,2024-11-23,3,5,47,11,2024
2163,250,99,2024-10-28,3,0,44,10,2024
2164,273,136,2024-07-14,2,6,28,7,2024
2165,438,168,2024-04-08,4,0,15,4,2024
2166,100,137,2026-02-25,1,2,9,2,2026
2167,264,50,2025-07-21,2,0,30,7,2025
2168,129,146,2024-06-21,2,4,25,6,2024
2169,454,76,2025-02-02,4,6,5,2,2025
2170,152,121,2025-09-25,2,3,39,9,2025
2171,25,178,2024-04-13,1,5,15,4,2024
2172,88,16,2024-06-30,2,6,26,6,2024
2173,154,111,2025-11-02,2,6,44,11,2025
2174,467,70,2025-11-16,3,6,46,11,2025
2175,439,107,2025-01-06,3,0,2,1,2025
2176,121,111,2024-07-12,2,4,28,7,2024
2177,281,143,2025-04-22,3,1,17,4,2025
2178,268,3,2025-05-26,1,0,22,5,2025
2179,356,99,2025-08-24,4,6,34,8,2025
2180,495,187,2024-11-21,2,3,47,11,2024
2181,444,116,2024-09-11,4,2,37,9,2024
2182,495,166,2025-03-12,1,2,11,3,2025
2183,241,24,2024-06-07,2,4,23,6,2024
2184,26,89,2024-09-26,3,3,39,9,2024
2185,225,185,2024-06-04,2,1,23,6,2024
2186,295,151,2024-10-17,4,3,42,10,2024
2187,77,65,2025-09-16,3,1,38,9,2025
2188,42,149,2025-11-22,2,5,47,11,2025
2189,216,195,2025-11-08,3,5,45,11,2025
2190,10,91,2025-12-27,3,5,52,12,2025
2191,491,22,2025-07-19,1,5,29,7,2025
2192,130,65,2024-08-10,1,5,32,8,2024
2193,161,26,2025-06-24,2,1,26,6,2025
2194,213,10,2025-06-16,4,0,25,6,2025
2195,47,168,2025-01-11,4,5,2,1,2025
2196,210,82,2024-09-26,4,3,39,9,2024
2197,443,175,2026-01-21,1,2,4,1,2026
2198,365,152,2024-10-13,3,6,41,10,2024
2199,196,34,2024-08-18,2,6,33,8,2024
2200,283,167,2025-11-14,3,4,46,11,2025
2201,366,165,2025-08-04,1,0,32,8,2025
2202,222,127,2025-12-25,3,3,52,12,2025
2203,117,157,2025-02-21,2,4,8,2,2025
2204,405,64,2024-04-26,1,4,17,4,2024
2205,190,118,2024-06-12,3,2,24,6,2024
2206,477,164,2025-06-30,1,0,27,6,2025
2207,460,182,2026-02-17,3,1,8,2,2026
2208,355,134,2025-03-24,4,0,13,3,2025
2209,432,96,2024-06-30,1,6,26,6,2024
2210,402,65,2026-02-11,1,2,7,2,2026
2211,39,145,2024-11-01,3,4,44,11,2024
2212,152,1,2024-09-30,4,0,40,9,2024
2213,407,96,2025-12-01,4,0,49,12,2025
2214,261,45,2025-12-29,1,0,1,12,2025
2215,60,190,2025-11-21,4,4,47,11,2025
2216,61,151,2026-01-29,3,3,5,1,2026
2217,461,9,2025-08-09,3,5,32,8,2025
2218,240,8,2024-07-26,4,4,30,7,2024
2219,391,57,2024-10-28,2,0,44,10,2024
2220,337,84,2025-04-11,1,4,15,4,2025
2221,54,176,2025-03-04,3,1,10,3,2025
2222,155,148,2025-10-30,3,3,44,10,2025
2223,122,12,2026-02-16,2,0,8,2,2026
2224,412,49,2024-05-09,1,3,19,5,2024
2225,341,33,2025-04-27,1,6,17,4,2025
2226,476,41,2026-02-20,2,4,8,2,2026
2227,118,111,2025-06-02,4,0,23,6,2025
2228,77,139,2026-02-10,1,1,7,2,2026
2229,458,47,2024-04-11,2,3,15,4,2024
2230,58,175,2024-09-18,1,2,38,9,2024
2231,51,142,2026-01-21,4,2,4,1,2026
2232,415,33,2024-03-27,2,2,13,3,2024
2233,166,183,2025-08-07,3,3,32,8,2025
2234,189,72,2025-12-20,3,5,51,12,2025
2235,141,89,2025-04-11,3,4,15,4,2025
2236,192,170,2026-01-01,2,3,1,1,2026
2237,168,122,2025-11-05,3,2,45,11,2025
2238,393,133,2025-04-29,2,1,18,4,2025
2239,31,68,2025-01-19,1,6,3,1,2025
2240,329,144,2026-01-24,2,5,4,1,2026
2241,433,172,2024-06-11,2,1,24,6,2024
2242,411,189,2025-06-03,4,1,23,6,2025
2243,237,38,2025-03-06,3,3,10,3,2025
2244,298,155,2026-03-04,4,2,10,3,2026
2245,217,18,2024-09-21,1,5,38,9,2024
2246,322,145,2025-05-29,4,3,22,5,2025
2247,460,186,2025-12-26,4,4,52,12,2025
2248,240,43,2025-02-25,3,1,9,2,2025
2249,253,58,2025-09-12,2,4,37,9,2025
2250,331,26,2025-10-03,3,4,40,10,2025
2251,357,27,2024-05-21,1,1,21,5,2024
2252,474,59,2024-05-04,3,5,18,5,2024
2253,61,183,2024-03-25,4,0,13,3,2024
2254,411,168,2025-09-04,2,3,36,9,2025
2255,435,43,2025-11-03,4,0,45,11,2025
2256,15,17,2024-12-01,3,6,48,12,2024
2257,470,22,2024-04-20,4,5,16,4,2024
2258,145,53,2024-03-21,1,3,12,3,2024
2259,66,3,2025-04-23,2,2,17,4,2025
2260,429,1,2024-10-31,1,3,44,10,2024
2261,474,27,2024-07-15,1,0,29,7,2024
2262,61,164,2025-08-30,3,5,35,8,2025
2263,482,143,2024-09-07,4,5,36,9,2024
2264,373,48,2026-01-19,2,0,4,1,2026
2265,327,170,2025-04-15,4,1,16,4,2025
2266,408,67,2024-12-26,2,3,52,12,2024
2267,411,151,2024-05-16,3,3,20,5,2024
2268,285,84,2024-10-07,1,0,41,10,2024
2269,208,28,2025-02-15,3,5,7,2,2025
2270,54,32,2025-12-27,2,5,52,12,2025
2271,343,165,2025-10-20,1,0,43,10,2025
2272,71,121,2026-02-16,1,0,8,2,2026
2273,115,57,2025-09-09,3,1,37,9,2025
2274,493,83,2025-01-22,3,2,4,1,2025
2275,429,136,2025-03-08,2,5,10,3,2025
2276,394,192,2024-10-27,1,6,43,10,2024
2277,238,9,2025-05-17,3,5,20,5,2025
2278,347,86,2024-03-28,4,3,13,3,2024
2279,162,142,2024-08-09,1,4,32,8,2024
2280,187,58,2025-01-05,1,6,1,1,2025
2281,239,71,2024-07-16,3,1,29,7,2024
2282,466,11,2025-05-06,1,1,19,5,2025
2283,7,73,2024-09-30,3,0,40,9,2024
2284,92,33,2025-12-19,3,4,51,12,2025
2285,40,90,2025-02-24,1,0,9,2,2025
2286,337,50,2025-03-14,4,4,11,3,2025
2287,286,165,2025-07-13,3,6,28,7,2025
2288,241,118,2025-09-13,3,5,37,9,2025
2289,320,92,2024-03-30,1,5,13,3,2024
2290,326,195,2024-09-12,1,3,37,9,2024
2291,218,191,2025-01-02,3,3,1,1,2025
2292,120,75,2025-11-24,4,0,48,11,2025
2293,171,32,2024-09-10,3,1,37,9,2024
2294,267,149,2024-03-28,3,3,13,3,2024
2295,107,41,2024-10-08,4,1,41,10,2024
2296,465,24,2024-10-07,4,0,41,10,2024
2297,388,131,2024-09-28,2,5,39,9,2024
2298,249,184,2025-01-31,2,4,5,1,2025
2299,162,109,2026-03-01,4,6,9,3,2026
2300,471,124,2025-10-21,3,1,43,10,2025
2301,415,137,2025-04-14,3,0,16,4,2025
2302,120,126,2024-07-04,4,3,27,7,2024
2303,19,40,2025-12-05,4,4,49,12,2025
2304,362,193,2024-11-28,2,3,48,11,2024
2305,194,125,2025-01-06,2,0,2,1,2025
2306,77,34,2025-02-18,4,1,8,2,2025
2307,355,85,2024-09-22,1,6,38,9,2024
2308,149,187,2025-12-05,3,4,49,12,2025
2309,58,29,2024-03-15,1,4,11,3,2024
2310,320,190,2025-12-16,2,1,51,12,2025
2311,200,77,2024-12-13,2,4,50,12,2024
2312,178,95,2025-03-26,4,2,13,3,2025
2313,223,134,2025-04-01,4,1,14,4,2025
2314,425,63,2025-12-25,2,3,52,12,2025
2315,5,54,2025-11-17,1,0,47,11,2025
2316,71,98,2024-05-02,2,3,18,5,2024
2317,422,129,2024-07-20,4,5,29,7,2024
2318,449,66,2024-05-17,4,4,20,5,2024
2319,302,155,2024-03-24,2,6,12,3,2024
2320,15,108,2024-12-16,4,0,51,12,2024
2321,59,36,2024-12-16,1,0,51,12,2024
2322,439,78,2025-04-29,1,1,18,4,2025
2323,384,36,2024-04-19,1,4,16,4,2024
2324,17,36,2025-07-25,2,4,30,7,2025
2325,121,81,2024-08-28,2,2,35,8,2024
2326,341,33,2025-02-14,2,4,7,2,2025
2327,242,111,2025-04-29,2,1,18,4,2025
2328,124,126,2024-11-17,4,6,46,11,2024
2329,323,183,2025-07-04,3,4,27,7,2025
2330,246,71,2025-02-13,3,3,7,2,2025
2331,432,2,2025-04-03,1,3,14,4,2025
2332,190,29,2025-11-01,1,5,44,11,2025
2333,181,127,2024-08-14,1,2,33,8,2024
2334,123,124,2025-06-19,4,3,25,6,2025
2335,344,90,2025-11-02,3,6,44,11,2025
2336,419,164,2025-07-24,1,3,30,7,2025
2337,72,96,2024-06-10,4,0,24,6,2024
2338,194,186,2025-03-21,1,4,12,3,2025
2339,303,144,2026-03-01,2,6,9,3,2026
2340,423,7,2025-02-03,2,0,6,2,2025
2341,103,148,2024-05-24,1,4,21,5,2024
2342,4,31,2025-03-22,2,5,12,3,2025
2343,315,9,2024-06-13,4,3,24,6,2024
2344,455,178,2025-01-28,3,1,5,1,2025
2345,475,22,2024-03-13,3,2,11,3,2024
2346,8,119,2025-06-15,1,6,24,6,2025
2347,122,78,2025-06-08,2,6,23,6,2025
2348,115,93,2024-09-07,3,5,36,9,2024
2349,8,177,2024-11-09,4,5,45,11,2024
2350,115,1,2024-07-05,2,4,27,7,2024
2351,59,20,2026-02-01,1,6,5,2,2026
2352,155,120,2024-11-24,3,6,47,11,2024
2353,281,142,2025-05-18,2,6,20,5,2025
2354,248,36,2026-02-23,2,0,9,2,2026
2355,164,63,2025-11-18,1,1,47,11,2025
2356,231,26,2024-11-20,4,2,47,11,2024
2357,214,29,2025-08-26,4,1,35,8,2025
2358,462,31,2024-05-27,3,0,22,5,2024
2359,371,53,2025-03-25,1,1,13,3,2025
2360,253,79,2025-03-12,1,2,11,3,2025
2361,92,98,2025-05-04,2,6,18,5,2025
2362,274,101,2025-09-09,4,1,37,9,2025
2363,347,60,2025-04-24,3,3,17,4,2025
